hour_ts,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,cloud_cover,wind_speed_10m
2025-01-01T00:00,9.8,67,7.9,0.0,0.0,0.0,28,2.9
2025-01-01T01:00,9.1,63,6.9,0.0,0.0,0.0,4,3.9
2025-01-01T02:00,9.2,60,7.1,0.0,0.0,0.0,60,2.3
2025-01-01T03:00,9.3,58,7.3,0.0,0.0,0.0,99,1.1
2025-01-01T04:00,9.6,57,7.6,0.0,0.0,0.0,10,0.5
2025-01-01T05:00,8.9,58,6.9,0.0,0.0,0.0,12,0.4
2025-01-01T06:00,9.4,61,7.4,0.0,0.0,0.0,40,1.2
2025-01-01T07:00,9.4,58,7.5,0.0,0.0,0.0,21,0.0
2025-01-01T08:00,8.9,58,6.8,0.0,0.0,0.0,79,0.9
2025-01-01T09:00,10.1,56,8.2,0.0,0.0,0.0,95,0.6
2025-01-01T10:00,11.9,44,9.5,0.0,0.0,0.0,93,1.9
2025-01-01T11:00,13.9,40,11.5,0.0,0.0,0.0,48,1.7
2025-01-01T12:00,16.4,33,14.1,0.0,0.0,0.0,3,1.0
2025-01-01T13:00,18.4,27,15.8,0.0,0.0,0.0,36,2.9
2025-01-01T14:00,19.6,26,16.9,0.0,0.0,0.0,10,3.8
2025-01-01T15:00,20.0,27,17.8,0.0,0.0,0.0,1,1.9
2025-01-01T16:00,20.0,31,18.0,0.0,0.0,0.0,0,1.4
2025-01-01T17:00,19.0,52,18.6,0.0,0.0,0.0,0,0.7
2025-01-01T18:00,16.2,52,15.2,0.0,0.0,0.0,0,0.8
2025-01-01T19:00,15.1,57,14.1,0.0,0.0,0.0,0,0.7
2025-01-01T20:00,13.9,62,12.9,0.0,0.0,0.0,1,1.5
2025-01-01T21:00,12.8,74,11.9,0.0,0.0,0.0,0,2.6
2025-01-01T22:00,12.4,79,11.9,0.0,0.0,0.0,72,1.0
2025-01-01T23:00,12.1,77,11.5,0.0,0.0,0.0,42,0.6
2025-01-02T00:00,12.1,69,11.0,0.0,0.0,0.0,28,1.3
2025-01-02T01:00,12.2,62,10.9,0.0,0.0,0.0,71,1.0
2025-01-02T02:00,12.2,57,10.7,0.0,0.0,0.0,95,0.8
2025-01-02T03:00,12.2,54,10.5,0.0,0.0,0.0,30,0.8
2025-01-02T04:00,11.6,53,9.9,0.0,0.0,0.0,0,0.4
2025-01-02T05:00,11.1,53,9.2,0.0,0.0,0.0,0,0.6
2025-01-02T06:00,10.4,50,8.1,0.0,0.0,0.0,2,1.4
2025-01-02T07:00,10.1,47,7.7,0.0,0.0,0.0,0,1.1
2025-01-02T08:00,9.8,45,7.4,0.0,0.0,0.0,0,0.7
2025-01-02T09:00,11.1,45,8.8,0.0,0.0,0.0,0,0.5
2025-01-02T10:00,14.1,32,11.1,0.0,0.0,0.0,0,3.4
2025-01-02T11:00,17.1,26,14.4,0.0,0.0,0.0,1,2.2
2025-01-02T12:00,20.2,22,17.6,0.0,0.0,0.0,0,0.6
2025-01-02T13:00,22.5,17,19.8,0.0,0.0,0.0,0,0.9
2025-01-02T14:00,24.3,14,21.4,0.0,0.0,0.0,0,1.4
2025-01-02T15:00,25.4,13,22.4,0.0,0.0,0.0,0,1.3
2025-01-02T16:00,25.5,13,22.6,0.0,0.0,0.0,0,1.4
2025-01-02T17:00,24.0,32,23.1,0.0,0.0,0.0,0,0.2
2025-01-02T18:00,19.6,35,17.8,0.0,0.0,0.0,0,2.4
2025-01-02T19:00,17.5,40,15.6,0.0,0.0,0.0,3,2.9
2025-01-02T20:00,16.2,44,14.7,0.0,0.0,0.0,52,1.0
2025-01-02T21:00,14.9,47,13.0,0.0,0.0,0.0,100,2.6
2025-01-02T22:00,13.9,51,12.0,0.0,0.0,0.0,98,3.2
2025-01-02T23:00,13.6,55,11.8,0.0,0.0,0.0,100,3.1
2025-01-03T00:00,13.2,59,11.8,0.0,0.0,0.0,100,2.1
2025-01-03T01:00,13.0,62,11.7,0.0,0.0,0.0,100,1.5
2025-01-03T02:00,12.8,65,11.7,0.0,0.0,0.0,100,1.1
2025-01-03T03:00,12.6,67,11.8,0.0,0.0,0.0,100,0.4
2025-01-03T04:00,12.8,65,11.8,0.0,0.0,0.0,100,0.4
2025-01-03T05:00,12.5,65,11.5,0.0,0.0,0.0,100,0.3
2025-01-03T06:00,10.2,64,8.3,0.0,0.0,0.0,100,3.0
2025-01-03T07:00,10.2,59,8.4,0.0,0.0,0.0,100,0.8
2025-01-03T08:00,9.4,63,7.7,0.0,0.0,0.0,98,0.8
2025-01-03T09:00,10.3,67,8.6,0.0,0.0,0.0,100,2.5
2025-01-03T10:00,12.3,65,10.8,0.0,0.0,0.0,100,3.6
2025-01-03T11:00,14.0,63,12.8,0.0,0.0,0.0,100,2.9
2025-01-03T12:00,15.9,56,14.8,0.0,0.0,0.0,100,2.7
2025-01-03T13:00,18.2,47,16.7,0.0,0.0,0.0,97,4.2
2025-01-03T14:00,19.2,44,17.1,0.0,0.0,0.0,99,9.3
2025-01-03T15:00,18.9,43,17.0,0.0,0.0,0.0,36,5.7
2025-01-03T16:00,19.0,44,17.4,0.0,0.0,0.0,0,5.4
2025-01-03T17:00,18.4,48,16.6,0.0,0.0,0.0,0,6.8
2025-01-03T18:00,15.8,58,14.4,0.0,0.0,0.0,0,4.6
2025-01-03T19:00,14.4,75,13.1,0.0,0.0,0.0,6,9.1
2025-01-03T20:00,12.4,89,12.1,0.0,0.0,0.0,2,3.2
2025-01-03T21:00,11.5,93,11.2,0.0,0.0,0.0,5,2.8
2025-01-03T22:00,10.8,98,10.4,0.0,0.0,0.0,38,3.2
2025-01-03T23:00,10.4,100,10.4,0.0,0.0,0.0,100,1.3
2025-01-04T00:00,10.7,100,10.8,0.0,0.0,0.0,100,0.9
2025-01-04T01:00,11.2,98,11.5,0.0,0.0,0.0,100,0.5
2025-01-04T02:00,10.9,95,10.7,0.0,0.0,0.0,87,1.0
2025-01-04T03:00,9.9,97,9.5,0.0,0.0,0.0,84,1.9
2025-01-04T04:00,9.4,100,8.6,0.0,0.0,0.0,100,4.5
2025-01-04T05:00,8.2,100,7.0,0.0,0.0,0.0,100,5.2
2025-01-04T06:00,9.9,99,9.0,0.0,0.0,0.0,100,5.8
2025-01-04T07:00,10.1,97,9.7,0.0,0.0,0.0,100,2.7
2025-01-04T08:00,10.1,95,9.4,0.0,0.0,0.0,100,3.1
2025-01-04T09:00,10.0,93,8.8,0.0,0.0,0.0,100,6.3
2025-01-04T10:00,10.4,93,9.1,0.0,0.0,0.0,100,7.6
2025-01-04T11:00,10.9,88,9.2,0.0,0.0,0.0,100,10.2
2025-01-04T12:00,11.8,76,9.9,0.0,0.0,0.0,100,9.2
2025-01-04T13:00,13.2,63,11.1,0.0,0.0,0.0,99,7.8
2025-01-04T14:00,15.6,47,13.5,0.0,0.0,0.0,51,5.2
2025-01-04T15:00,17.1,39,15.3,0.0,0.0,0.0,81,1.2
2025-01-04T16:00,17.2,41,15.2,0.0,0.0,0.0,78,3.9
2025-01-04T17:00,16.1,49,14.2,0.0,0.0,0.0,54,5.3
2025-01-04T18:00,14.4,64,13.8,0.0,0.0,0.0,100,0.2
2025-01-04T19:00,13.2,66,12.1,0.0,0.0,0.0,100,2.3
2025-01-04T20:00,12.6,69,11.5,0.0,0.0,0.0,100,2.3
2025-01-04T21:00,12.2,71,11.4,0.0,0.0,0.0,100,0.7
2025-01-04T22:00,11.6,73,10.7,0.0,0.0,0.0,100,0.4
2025-01-04T23:00,10.9,72,9.6,0.0,0.0,0.0,100,2.9
2025-01-05T00:00,10.3,71,8.8,0.0,0.0,0.0,51,2.6
2025-01-05T01:00,9.4,68,7.8,0.0,0.0,0.0,41,1.3
2025-01-05T02:00,8.9,62,6.8,0.0,0.0,0.0,37,1.8
2025-01-05T03:00,8.3,58,5.8,0.0,0.0,0.0,15,3.3
2025-01-05T04:00,7.8,55,5.1,0.0,0.0,0.0,26,3.0
2025-01-05T05:00,7.1,51,4.2,0.0,0.0,0.0,82,2.6
2025-01-05T06:00,8.1,40,5.0,0.0,0.0,0.0,91,3.1
2025-01-05T07:00,7.2,40,4.0,0.0,0.0,0.0,90,2.2
2025-01-05T08:00,6.6,40,3.3,0.0,0.0,0.0,98,2.2
2025-01-05T09:00,8.5,32,5.0,0.0,0.0,0.0,99,3.1
2025-01-05T10:00,12.6,25,9.1,0.0,0.0,0.0,99,3.6
2025-01-05T11:00,16.4,20,13.3,0.0,0.0,0.0,94,0.4
2025-01-05T12:00,19.4,17,16.3,0.0,0.0,0.0,94,0.8
2025-01-05T13:00,21.9,15,18.9,0.0,0.0,0.0,41,0.6
2025-01-05T14:00,23.4,13,20.4,0.0,0.0,0.0,81,0.2
2025-01-05T15:00,24.1,12,20.7,0.0,0.0,0.0,65,2.3
2025-01-05T16:00,24.0,11,20.3,0.0,0.0,0.0,63,4.8
2025-01-05T17:00,22.6,13,18.9,0.0,0.0,0.0,14,5.2
2025-01-05T18:00,18.5,26,15.7,0.0,0.0,0.0,77,3.7
2025-01-05T19:00,17.3,32,15.2,0.0,0.0,0.0,21,0.5
2025-01-05T20:00,16.5,31,14.0,0.0,0.0,0.0,65,2.0
2025-01-05T21:00,15.6,31,13.0,0.0,0.0,0.0,11,2.1
2025-01-05T22:00,14.4,32,11.5,0.0,0.0,0.0,15,2.7
2025-01-05T23:00,13.4,33,10.5,0.0,0.0,0.0,42,2.7
2025-01-06T00:00,12.4,35,9.4,0.0,0.0,0.0,5,2.9
2025-01-06T01:00,11.4,38,8.4,0.0,0.0,0.0,25,2.9
2025-01-06T02:00,10.6,40,7.7,0.0,0.0,0.0,1,2.9
2025-01-06T03:00,10.1,42,7.3,0.0,0.0,0.0,0,2.9
2025-01-06T04:00,10.1,42,7.3,0.0,0.0,0.0,0,2.4
2025-01-06T05:00,10.2,40,7.5,0.0,0.0,0.0,0,1.7
2025-01-06T06:00,9.4,41,6.6,0.0,0.0,0.0,0,1.9
2025-01-06T07:00,9.9,38,7.2,0.0,0.0,0.0,3,0.9
2025-01-06T08:00,10.3,37,7.5,0.0,0.0,0.0,0,1.1
2025-01-06T09:00,11.9,35,9.2,0.0,0.0,0.0,1,0.9
2025-01-06T10:00,14.8,27,11.7,0.0,0.0,0.0,0,2.8
2025-01-06T11:00,17.0,24,14.2,0.0,0.0,0.0,5,1.4
2025-01-06T12:00,19.4,21,16.4,0.0,0.0,0.0,27,2.6
2025-01-06T13:00,21.4,18,18.4,0.0,0.0,0.0,36,2.4
2025-01-06T14:00,22.6,17,19.2,0.0,0.0,0.0,55,5.1
2025-01-06T15:00,23.2,16,19.6,0.0,0.0,0.0,42,6.3
2025-01-06T16:00,23.0,17,19.5,0.0,0.0,0.0,9,6.0
2025-01-06T17:00,22.0,19,18.6,0.0,0.0,0.0,32,5.7
2025-01-06T18:00,19.2,32,16.9,0.0,0.0,0.0,100,4.1
2025-01-06T19:00,17.6,39,15.8,0.0,0.0,0.0,100,2.3
2025-01-06T20:00,16.8,42,14.7,0.0,0.0,0.0,100,4.5
2025-01-06T21:00,15.4,51,13.7,0.0,0.0,0.0,100,3.7
2025-01-06T22:00,14.4,58,13.2,0.0,0.0,0.0,100,2.6
2025-01-06T23:00,14.1,58,12.6,0.0,0.0,0.0,100,2.8
2025-01-07T00:00,13.6,60,12.2,0.0,0.0,0.0,98,2.7
2025-01-07T01:00,12.6,64,11.3,0.0,0.0,0.0,2,2.7
2025-01-07T02:00,11.1,68,9.5,0.0,0.0,0.0,0,2.5
2025-01-07T03:00,9.6,69,7.8,0.0,0.0,0.0,0,2.3
2025-01-07T04:00,8.5,64,6.5,0.0,0.0,0.0,6,1.8
2025-01-07T05:00,8.1,59,5.6,0.0,0.0,0.0,21,3.6
2025-01-07T06:00,9.9,54,7.7,0.0,0.0,0.0,60,1.5
2025-01-07T07:00,10.7,55,8.6,0.0,0.0,0.0,90,1.9
2025-01-07T08:00,11.1,55,9.0,0.0,0.0,0.0,95,2.7
2025-01-07T09:00,12.7,52,10.8,0.0,0.0,0.0,94,2.1
2025-01-07T10:00,15.0,44,12.4,0.0,0.0,0.0,100,6.3
2025-01-07T11:00,17.1,36,13.8,0.0,0.0,0.0,100,10.6
2025-01-07T12:00,18.5,31,15.5,0.0,0.0,0.0,100,6.9
2025-01-07T13:00,19.5,28,16.2,0.0,0.0,0.0,60,8.6
2025-01-07T14:00,21.0,23,17.9,0.0,0.0,0.0,2,6.4
2025-01-07T15:00,22.2,19,19.5,0.0,0.0,0.0,5,1.3
2025-01-07T16:00,21.9,14,17.2,0.0,0.0,0.0,1,11.4
2025-01-07T17:00,20.8,14,15.6,0.0,0.0,0.0,0,14.0
2025-01-07T18:00,19.5,14,14.6,0.0,0.0,0.0,0,11.4
2025-01-07T19:00,17.9,15,13.7,0.0,0.0,0.0,0,6.9
2025-01-07T20:00,18.0,14,12.7,0.0,0.0,0.0,0,13.8
2025-01-07T21:00,17.4,15,10.4,0.0,0.0,0.0,0,25.5
2025-01-07T22:00,17.0,16,9.6,0.0,0.0,0.0,0,29.3
2025-01-07T23:00,16.6,17,10.3,0.0,0.0,0.0,21,21.4
2025-01-08T00:00,14.2,20,10.5,0.0,0.0,0.0,5,4.1
2025-01-08T01:00,14.8,19,9.8,0.0,0.0,0.0,6,12.6
2025-01-08T02:00,14.6,19,9.4,0.0,0.0,0.0,4,14.2
2025-01-08T03:00,13.8,20,9.0,0.0,0.0,0.0,7,10.9
2025-01-08T04:00,13.3,20,7.9,0.0,0.0,0.0,44,15.0
2025-01-08T05:00,13.6,19,7.9,0.0,0.0,0.0,36,16.5
2025-01-08T06:00,14.7,19,10.6,0.0,0.0,0.0,38,6.6
2025-01-08T07:00,14.3,19,8.8,0.0,0.0,0.0,63,15.9
2025-01-08T08:00,13.2,19,7.7,0.0,0.0,0.0,74,15.8
2025-01-08T09:00,14.1,16,7.3,0.0,0.0,0.0,100,23.4
2025-01-08T10:00,16.4,14,9.7,0.0,0.0,0.0,39,22.7
2025-01-08T11:00,17.6,12,11.5,0.0,0.0,0.0,80,18.4
2025-01-08T12:00,19.2,12,13.6,0.0,0.0,0.0,8,15.3
2025-01-08T13:00,20.6,11,15.1,0.0,0.0,0.0,19,15.5
2025-01-08T14:00,21.4,10,15.9,0.0,0.0,0.0,21,15.7
2025-01-08T15:00,22.0,9,17.0,0.0,0.0,0.0,44,11.0
2025-01-08T16:00,21.9,8,16.8,0.0,0.0,0.0,57,11.3
2025-01-08T17:00,21.4,8,15.8,0.0,0.0,0.0,29,13.5
2025-01-08T18:00,20.1,8,13.6,0.0,0.0,0.0,15,20.7
2025-01-08T19:00,18.9,9,12.7,0.0,0.0,0.0,36,18.0
2025-01-08T20:00,17.7,10,11.5,0.0,0.0,0.0,17,18.4
2025-01-08T21:00,17.4,9,11.2,0.0,0.0,0.0,3,17.8
2025-01-08T22:00,16.0,10,11.3,0.0,0.0,0.0,4,7.1
2025-01-08T23:00,13.4,12,9.2,0.0,0.0,0.0,12,4.5
2025-01-09T00:00,12.2,14,8.0,0.0,0.0,0.0,0,4.9
2025-01-09T01:00,11.1,17,7.0,0.0,0.0,0.0,4,4.4
2025-01-09T02:00,10.6,17,6.8,0.0,0.0,0.0,0,1.4
2025-01-09T03:00,9.1,18,5.5,0.0,0.0,0.0,0,0.5
2025-01-09T04:00,8.4,18,4.6,0.0,0.0,0.0,0,1.4
2025-01-09T05:00,8.0,18,4.1,0.0,0.0,0.0,0,2.2
2025-01-09T06:00,6.1,26,2.4,0.0,0.0,0.0,0,2.0
2025-01-09T07:00,5.9,26,2.1,0.0,0.0,0.0,0,3.1
2025-01-09T08:00,5.8,25,2.0,0.0,0.0,0.0,0,2.3
2025-01-09T09:00,7.6,22,3.7,0.0,0.0,0.0,0,2.7
2025-01-09T10:00,11.9,18,8.0,0.0,0.0,0.0,0,3.4
2025-01-09T11:00,15.6,12,11.7,0.0,0.0,0.0,0,3.2
2025-01-09T12:00,18.7,10,14.4,0.0,0.0,0.0,0,5.1
2025-01-09T13:00,20.5,9,16.0,0.0,0.0,0.0,0,7.5
2025-01-09T14:00,22.0,8,17.2,0.0,0.0,0.0,0,9.7
2025-01-09T15:00,23.0,7,17.7,0.0,0.0,0.0,0,12.1
2025-01-09T16:00,22.6,8,17.3,0.0,0.0,0.0,0,12.9
2025-01-09T17:00,21.2,8,16.3,0.0,0.0,0.0,0,9.6
2025-01-09T18:00,19.0,16,15.3,0.0,0.0,0.0,0,4.6
2025-01-09T19:00,17.9,17,14.6,0.0,0.0,0.0,0,2.1
2025-01-09T20:00,17.1,19,14.0,0.0,0.0,0.0,0,0.7
2025-01-09T21:00,15.6,20,12.2,0.0,0.0,0.0,0,2.3
2025-01-09T22:00,13.8,21,10.3,0.0,0.0,0.0,0,2.5
2025-01-09T23:00,12.1,22,8.6,0.0,0.0,0.0,0,1.9
2025-01-10T00:00,10.7,23,7.1,0.0,0.0,0.0,0,2.4
2025-01-10T01:00,9.7,23,5.9,0.0,0.0,0.0,0,3.5
2025-01-10T02:00,8.9,23,4.9,0.0,0.0,0.0,0,4.5
2025-01-10T03:00,8.4,25,4.9,0.0,0.0,0.0,0,1.5
2025-01-10T04:00,7.7,26,3.9,0.0,0.0,0.0,0,3.0
2025-01-10T05:00,6.9,28,3.2,0.0,0.0,0.0,0,3.0
2025-01-10T06:00,7.8,30,4.3,0.0,0.0,0.0,0,2.5
2025-01-10T07:00,7.4,30,3.5,0.0,0.0,0.0,0,4.9
2025-01-10T08:00,7.3,29,3.5,0.0,0.0,0.0,0,4.1
2025-01-10T09:00,9.1,26,5.4,0.0,0.0,0.0,0,3.6
2025-01-10T10:00,12.3,21,9.1,0.0,0.0,0.0,0,0.4
2025-01-10T11:00,14.7,17,11.0,0.0,0.0,0.0,0,2.9
2025-01-10T12:00,16.8,14,13.2,0.0,0.0,0.0,0,1.8
2025-01-10T13:00,18.4,13,15.0,0.0,0.0,0.0,0,1.8
2025-01-10T14:00,19.8,11,16.3,0.0,0.0,0.0,0,1.9
2025-01-10T15:00,20.7,10,17.0,0.0,0.0,0.0,0,1.7
2025-01-10T16:00,20.5,10,16.4,0.0,0.0,0.0,0,5.0
2025-01-10T17:00,18.7,14,14.3,0.0,0.0,0.0,0,7.9
2025-01-10T18:00,17.2,15,13.4,0.0,0.0,0.0,0,4.6
2025-01-10T19:00,15.3,19,11.7,0.0,0.0,0.0,0,3.5
2025-01-10T20:00,14.1,22,10.9,0.0,0.0,0.0,0,1.4
2025-01-10T21:00,13.6,26,10.7,0.0,0.0,0.0,0,0.3
2025-01-10T22:00,13.0,22,9.6,0.0,0.0,0.0,0,2.4
2025-01-10T23:00,12.4,25,9.0,0.0,0.0,0.0,0,2.8
2025-01-11T00:00,11.6,28,8.1,0.0,0.0,0.0,0,4.1
2025-01-11T01:00,11.1,30,7.7,0.0,0.0,0.0,0,3.5
2025-01-11T02:00,10.6,29,7.0,0.0,0.0,0.0,0,3.9
2025-01-11T03:00,10.2,28,6.5,0.0,0.0,0.0,0,5.0
2025-01-11T04:00,10.2,26,6.3,0.0,0.0,0.0,0,5.6
2025-01-11T05:00,10.2,25,6.2,0.0,0.0,0.0,0,6.3
2025-01-11T06:00,9.8,26,5.5,0.0,0.0,0.0,0,7.7
2025-01-11T07:00,9.4,28,5.1,0.0,0.0,0.0,0,8.6
2025-01-11T08:00,8.8,31,4.2,0.0,0.0,0.0,0,10.2
2025-01-11T09:00,9.4,31,5.5,0.0,0.0,0.0,0,5.9
2025-01-11T10:00,11.3,25,7.6,0.0,0.0,0.0,0,4.5
2025-01-11T11:00,13.2,24,9.6,0.0,0.0,0.0,0,3.9
2025-01-11T12:00,15.1,23,12.1,0.0,0.0,0.0,0,1.0
2025-01-11T13:00,17.0,21,13.9,0.0,0.0,0.0,0,3.7
2025-01-11T14:00,19.0,16,15.2,0.0,0.0,0.0,0,6.7
2025-01-11T15:00,20.3,15,16.1,0.0,0.0,0.0,0,8.6
2025-01-11T16:00,20.7,19,16.5,0.0,0.0,0.0,0,10.9
2025-01-11T17:00,19.5,28,15.8,0.0,0.0,0.0,0,10.9
2025-01-11T18:00,17.1,50,14.9,0.0,0.0,0.0,0,9.4
2025-01-11T19:00,15.5,56,14.5,0.0,0.0,0.0,0,1.0
2025-01-11T20:00,14.8,47,12.5,0.0,0.0,0.0,0,5.4
2025-01-11T21:00,14.3,33,11.1,0.0,0.0,0.0,0,5.6
2025-01-11T22:00,13.8,17,9.5,0.0,0.0,0.0,0,6.1
2025-01-11T23:00,12.5,14,8.2,0.0,0.0,0.0,0,5.0
2025-01-12T00:00,10.7,17,6.7,0.0,0.0,0.0,0,3.2
2025-01-12T01:00,9.9,19,5.8,0.0,0.0,0.0,0,4.5
2025-01-12T02:00,10.4,23,6.2,0.0,0.0,0.0,0,7.1
2025-01-12T03:00,8.6,28,4.9,0.0,0.0,0.0,0,3.8
2025-01-12T04:00,7.4,30,3.9,0.0,0.0,0.0,0,2.4
2025-01-12T05:00,6.9,28,3.3,0.0,0.0,0.0,0,2.6
2025-01-12T06:00,7.1,28,3.7,0.0,0.0,0.0,0,1.1
2025-01-12T07:00,6.4,29,3.1,0.0,0.0,0.0,0,0.7
2025-01-12T08:00,5.9,28,2.4,0.0,0.0,0.0,0,1.5
2025-01-12T09:00,7.6,23,3.4,0.0,0.0,0.0,0,5.2
2025-01-12T10:00,11.1,19,7.0,0.0,0.0,0.0,0,5.1
2025-01-12T11:00,14.1,15,10.6,0.0,0.0,0.0,0,0.7
2025-01-12T12:00,16.8,12,12.4,0.0,0.0,0.0,0,5.8
2025-01-12T13:00,18.5,10,14.3,0.0,0.0,0.0,0,6.9
2025-01-12T14:00,19.8,9,15.4,0.0,0.0,0.0,0,6.7
2025-01-12T15:00,20.2,8,15.6,0.0,0.0,0.0,0,7.2
2025-01-12T16:00,20.2,8,15.4,0.0,0.0,0.0,0,8.7
2025-01-12T17:00,19.0,10,13.8,0.0,0.0,0.0,0,11.2
2025-01-12T18:00,16.2,20,11.8,0.0,0.0,0.0,0,9.4
2025-01-12T19:00,13.9,31,10.9,0.0,0.0,0.0,0,3.1
2025-01-12T20:00,13.2,32,10.5,0.0,0.0,0.0,0,1.3
2025-01-12T21:00,12.4,31,9.4,0.0,0.0,0.0,0,1.9
2025-01-12T22:00,10.8,29,7.7,0.0,0.0,0.0,0,0.7
2025-01-12T23:00,9.1,27,5.8,0.0,0.0,0.0,0,1.5
2025-01-13T00:00,7.8,26,4.2,0.0,0.0,0.0,0,2.3
2025-01-13T01:00,7.1,26,3.2,0.0,0.0,0.0,0,3.7
2025-01-13T02:00,6.1,28,2.5,0.0,0.0,0.0,0,2.0
2025-01-13T03:00,5.2,29,1.7,0.0,0.0,0.0,0,1.4
2025-01-13T04:00,4.7,32,1.0,0.0,0.0,0.0,0,2.6
2025-01-13T05:00,5.2,30,1.4,0.0,0.0,0.0,0,3.4
2025-01-13T06:00,7.2,28,3.7,0.0,0.0,0.0,0,1.2
2025-01-13T07:00,6.9,28,3.6,0.0,0.0,0.0,0,0.7
2025-01-13T08:00,6.2,29,2.6,0.0,0.0,0.0,0,1.9
2025-01-13T09:00,7.6,29,4.1,0.0,0.0,0.0,0,1.9
2025-01-13T10:00,11.1,20,7.5,0.0,0.0,0.0,0,2.3
2025-01-13T11:00,14.1,17,9.8,0.0,0.0,0.0,0,6.0
2025-01-13T12:00,16.2,14,11.7,0.0,0.0,0.0,0,8.0
2025-01-13T13:00,17.9,11,13.5,0.0,0.0,0.0,0,7.6
2025-01-13T14:00,18.9,10,14.7,0.0,0.0,0.0,0,6.3
2025-01-13T15:00,19.5,9,15.1,0.0,0.0,0.0,0,5.9
2025-01-13T16:00,19.5,9,15.2,0.0,0.0,0.0,0,4.6
2025-01-13T17:00,18.9,9,14.8,0.0,0.0,0.0,0,3.1
2025-01-13T18:00,16.5,14,12.4,0.0,0.0,0.0,0,4.5
2025-01-13T19:00,15.4,17,11.8,0.0,0.0,0.0,0,2.3
2025-01-13T20:00,13.5,19,10.0,0.0,0.0,0.0,0,2.2
2025-01-13T21:00,11.6,19,7.7,0.0,0.0,0.0,0,4.0
2025-01-13T22:00,10.3,19,6.4,0.0,0.0,0.0,0,3.1
2025-01-13T23:00,9.6,18,5.8,0.0,0.0,0.0,0,2.1
2025-01-14T00:00,8.4,19,4.6,0.0,0.0,0.0,0,1.7
2025-01-14T01:00,7.1,21,3.4,0.0,0.0,0.0,0,1.0
2025-01-14T02:00,6.2,22,2.1,0.0,0.0,0.0,0,3.5
2025-01-14T03:00,6.2,21,1.9,0.0,0.0,0.0,0,5.0
2025-01-14T04:00,5.9,21,1.8,0.0,0.0,0.0,0,4.2
2025-01-14T05:00,5.5,22,1.3,0.0,0.0,0.0,0,4.3
2025-01-14T06:00,4.2,25,0.2,0.0,0.0,0.0,0,3.8
2025-01-14T07:00,3.3,28,-0.6,0.0,0.0,0.0,0,2.9
2025-01-14T08:00,2.8,31,-1.1,0.0,0.0,0.0,0,3.0
2025-01-14T09:00,4.5,28,0.6,0.0,0.0,0.0,0,3.1
2025-01-14T10:00,8.6,22,4.9,0.0,0.0,0.0,0,2.4
2025-01-14T11:00,11.4,17,7.8,0.0,0.0,0.0,0,1.2
2025-01-14T12:00,14.1,13,10.3,0.0,0.0,0.0,0,2.3
2025-01-14T13:00,16.3,11,12.4,0.0,0.0,0.0,0,3.9
2025-01-14T14:00,18.0,10,13.8,0.0,0.0,0.0,0,5.9
2025-01-14T15:00,19.0,10,14.2,0.0,0.0,0.0,0,9.0
2025-01-14T16:00,18.8,11,13.8,0.0,0.0,0.0,0,10.9
2025-01-14T17:00,17.4,16,12.7,0.0,0.0,0.0,0,9.9
2025-01-14T18:00,15.0,21,10.8,0.0,0.0,0.0,0,7.9
2025-01-14T19:00,13.2,31,10.3,0.0,0.0,0.0,0,2.2
2025-01-14T20:00,12.6,33,9.9,0.0,0.0,0.0,0,0.6
2025-01-14T21:00,11.2,32,8.1,0.0,0.0,0.0,0,3.0
2025-01-14T22:00,10.2,31,6.8,0.0,0.0,0.0,0,3.5
2025-01-14T23:00,9.7,27,6.0,0.0,0.0,0.0,0,4.4
2025-01-15T00:00,9.4,26,5.6,0.0,0.0,0.0,0,4.5
2025-01-15T01:00,8.8,26,4.8,0.0,0.0,0.0,0,4.9
2025-01-15T02:00,8.6,26,4.5,0.0,0.0,0.0,0,5.9
2025-01-15T03:00,8.1,27,4.4,0.0,0.0,0.0,0,3.0
2025-01-15T04:00,7.4,29,4.0,0.0,0.0,0.0,0,1.1
2025-01-15T05:00,6.1,31,2.5,0.0,0.0,0.0,0,2.5
2025-01-15T06:00,5.6,33,1.9,0.0,0.0,0.0,0,3.1
2025-01-15T07:00,5.4,33,1.7,0.0,0.0,0.0,0,3.0
2025-01-15T08:00,4.9,34,1.4,0.0,0.0,0.0,0,2.0
2025-01-15T09:00,6.1,30,2.6,0.0,0.0,0.0,0,1.5
2025-01-15T10:00,10.2,25,6.9,0.0,0.0,0.0,0,0.9
2025-01-15T11:00,13.4,19,9.7,0.0,0.0,0.0,0,3.0
2025-01-15T12:00,16.1,15,12.7,0.0,0.0,0.0,0,1.0
2025-01-15T13:00,18.5,13,15.2,0.0,0.0,0.0,0,1.7
2025-01-15T14:00,20.3,11,16.8,0.0,0.0,0.0,0,3.1
2025-01-15T15:00,21.1,10,17.0,0.0,0.0,0.0,0,4.7
2025-01-15T16:00,21.1,10,17.1,0.0,0.0,0.0,0,4.6
2025-01-15T17:00,20.5,10,16.6,0.0,0.0,0.0,0,3.5
2025-01-15T18:00,18.5,15,14.8,0.0,0.0,0.0,0,4.2
2025-01-15T19:00,16.6,17,12.8,0.0,0.0,0.0,0,4.5
2025-01-15T20:00,15.3,22,12.0,0.0,0.0,0.0,0,2.3
